ORDER NUMBER,QUANTITY ORDERED,PRICE EACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,DEALSIZE
10345,43,$53.76,"$2,311.68",11/25/04,Shipped,4,11,2004,Vintage Cars,44,S24_2022,Nantes,,44000,France,EMEA,Small
10356,26,$31.86,$828.36,12/09/04,Shipped,4,12,2004,Vintage Cars,44,S24_2022,Paris,,75508,France,EMEA,Small
10367,28,$30.59,$856.52,01/12/05,Resolved,1,1,2005,Vintage Cars,44,S24_2022,Pasadena,CA,90003,USA,NA,Small
10380,27,$68.35,"$1,845.45",02/16/05,Shipped,1,2,2005,Vintage Cars,44,S24_2022,Madrid,,28034,Spain,EMEA,Small
10391,24,$100.00,"$4,042.08",03/09/05,Shipped,1,3,2005,Vintage Cars,44,S24_2022,North Sydney,NSW,2060,Australia,APAC,Medium
10421,40,$45.70,"$1,828.00",05/29/05,In Process,2,5,2005,Vintage Cars,44,S24_2022,San Rafael,CA,97562,USA,NA,Small
10103,36,$100.00,"$3,680.28",01/29/03,Shipped,1,1,2003,Trucks and Buses,127,S24_2300,Stavern,,4110,Norway,EMEA,Medium
10114,21,$100.00,"$2,925.09",04/01/03,Shipped,2,4,2003,Trucks and Buses,127,S24_2300,Paris,,75012,France,EMEA,Small
10126,27,$100.00,"$3,415.77",05/28/03,Shipped,2,5,2003,Trucks and Buses,127,S24_2300,Madrid,,28023,Spain,EMEA,Medium
10140,47,$100.00,"$5,105.14",07/24/03,Shipped,3,7,2003,Trucks and Buses,127,S24_2300,Burlingame,CA,94217,USA,NA,Medium
10151,42,$100.00,"$5,098.80",09/21/03,Shipped,3,9,2003,Trucks and Buses,127,S24_2300,Oulu,,90110,Finland,EMEA,Medium
10165,32,$100.00,"$4,661.76",10/22/03,Shipped,4,10,2003,Trucks and Buses,127,S24_2300,Singapore,,79903,Singapore,Japan,Medium
10175,28,$100.00,"$2,969.96",11/06/03,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,London,,WX3 6FW,UK,EMEA,Small
10184,24,$100.00,"$3,496.32",11/14/03,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,Sevilla,,41101,Spain,EMEA,Medium
10194,49,$100.00,"$5,760.93",11/25/03,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,Lyon,,69004,France,EMEA,Medium
10207,46,$100.00,"$6,819.04",12/09/03,Shipped,4,12,2003,Trucks and Buses,127,S24_2300,Boston,MA,51003,USA,NA,Medium
10217,28,$100.00,"$3,148.88",02/04/04,Shipped,1,2,2004,Trucks and Buses,127,S24_2300,Singapore,,69045,Singapore,APAC,Medium
10229,48,$100.00,"$5,704.32",03/11/04,Shipped,1,3,2004,Trucks and Buses,127,S24_2300,San Rafael,CA,97562,USA,NA,Medium
10246,29,$100.00,"$3,520.60",05/05/04,Shipped,2,5,2004,Trucks and Buses,127,S24_2300,Madrid,,28034,Spain,EMEA,Medium
10259,47,$100.00,"$5,285.62",06/15/04,Shipped,2,6,2004,Trucks and Buses,127,S24_2300,Singapore,,69045,Singapore,APAC,Medium
10271,43,$100.00,"$5,605.05",07/20/04,Shipped,3,7,2004,Trucks and Buses,127,S24_2300,San Rafael,CA,97562,USA,NA,Medium
10281,25,$100.00,"$2,779.50",08/19/04,Shipped,3,8,2004,Trucks and Buses,127,S24_2300,Allentown,PA,70267,USA,NA,Small
10291,48,$100.00,"$5,398.08",09/08/04,Shipped,3,9,2004,Trucks and Buses,127,S24_2300,Boras,,S-844 67,Sweden,EMEA,Medium
10305,24,$100.00,"$3,189.60",10/13/04,Shipped,4,10,2004,Trucks and Buses,127,S24_2300,Cambridge,MA,51247,USA,NA,Medium
10313,42,$100.00,"$5,581.80",10/22/04,Shipped,4,10,2004,Trucks and Buses,127,S24_2300,Vancouver,BC,V3F 2K1,Canada,NA,Medium
10324,31,$100.00,"$3,820.44",11/05/04,Shipped,4,11,2004,Trucks and Buses,127,S24_2300,NYC,NY,10022,USA,NA,Medium
10334,42,$100.00,"$5,528.04",11/19/04,On Hold,4,11,2004,Trucks and Buses,127,S24_2300,Lule,,S-958 22,Sweden,EMEA,Medium
10348,37,$100.00,"$5,981.42",11/01/04,Shipped,4,11,2004,Trucks and Buses,127,S24_2300,Madrid,,28023,Spain,EMEA,Medium
10358,41,$100.00,"$5,684.65",12/10/04,Shipped,4,12,2004,Trucks and Buses,127,S24_2300,Madrid,,28034,Spain,EMEA,Medium
10371,20,$100.00,"$3,449.40",01/23/05,Shipped,1,1,2005,Trucks and Buses,127,S24_2300,San Rafael,CA,97562,USA,NA,Medium
10382,20,$100.00,"$2,654.40",02/17/05,Shipped,1,2,2005,Trucks and Buses,127,S24_2300,San Rafael,CA,97562,USA,NA,Small
10412,70,$100.00,"$8,498.00",05/03/05,Shipped,2,5,2005,Trucks and Buses,127,S24_2300,Madrid,,28034,Spain,EMEA,Large
10425,49,$100.00,"$5,510.54",05/31/05,In Process,2,5,2005,Trucks and Buses,127,S24_2300,Nantes,,44000,France,EMEA,Medium
10108,35,$58.87,"$2,060.45",03/03/03,Shipped,1,3,2003,Motorcycles,69,S24_2360,Makati City,,1227 MM,Philippines,Japan,Small
10121,32,$76.88,"$2,460.16",05/07/03,Shipped,2,5,2003,Motorcycles,69,S24_2360,Reims,,51100,France,EMEA,Small
10135,29,$61.64,"$1,787.56",07/02/03,Shipped,3,7,2003,Motorcycles,69,S24_2360,San Rafael,CA,97562,USA,NA,Small
10145,27,$60.95,"$1,645.65",08/25/03,Shipped,3,8,2003,Motorcycles,69,S24_2360,Pasadena,CA,90003,USA,NA,Small
10159,27,$80.34,"$2,169.18",10/10/03,Shipped,4,10,2003,Motorcycles,69,S24_2360,San Francisco,CA,,USA,NA,Small
10169,38,$74.11,"$2,816.18",11/04/03,Shipped,4,11,2003,Motorcycles,69,S24_2360,North Sydney,NSW,2060,Australia,APAC,Small
10180,35,$72.03,"$2,521.05",11/11/03,Shipped,4,11,2003,Motorcycles,69,S24_2360,Lille,,59000,France,EMEA,Small
10190,42,$76.19,"$3,199.98",11/19/03,Shipped,4,11,2003,Motorcycles,69,S24_2360,Madrid,,28034,Spain,EMEA,Medium
10211,21,$63.72,"$1,338.12",01/15/04,Shipped,1,1,2004,Motorcycles,69,S24_2360,Paris,,75016,France,EMEA,Small
10224,37,$80.34,"$2,972.58",02/21/04,Shipped,1,2,2004,Motorcycles,69,S24_2360,Lille,,59000,France,EMEA,Small
10237,26,$79.65,"$2,070.90",04/05/04,Shipped,2,4,2004,Motorcycles,69,S24_2360,NYC,NY,10022,USA,NA,Small
10252,47,$65.80,"$3,092.60",05/26/04,Shipped,2,5,2004,Motorcycles,69,S24_2360,Paris,,75016,France,EMEA,Medium
10264,37,$65.10,"$2,408.70",06/30/04,Shipped,2,6,2004,Motorcycles,69,S24_2360,Boston,MA,51003,USA,NA,Small
10276,46,$75.49,"$3,472.54",08/02/04,Shipped,3,8,2004,Motorcycles,69,S24_2360,Brickhaven,MA,58339,USA,NA,Medium
10285,38,$59.56,"$2,263.28",08/27/04,Shipped,3,8,2004,Motorcycles,69,S24_2360,Cambridge,MA,51247,USA,NA,Small
10299,33,$66.49,"$2,194.17",09/30/04,Shipped,3,9,2004,Motorcycles,69,S24_2360,Helsinki,,21240,Finland,EMEA,Small
10309,24,$56.10,"$1,346.40",10/15/04,Shipped,4,10,2004,Motorcycles,69,S24_2360,Stavern,,4110,Norway,EMEA,Small
10319,31,$81.73,"$2,533.63",11/03/04,Shipped,4,11,2004,Motorcycles,69,S24_2360,NYC,NY,10022,USA,NA,Small
10330,42,$81.03,"$3,403.26",11/16/04,Shipped,4,11,2004,Motorcycles,69,S24_2360,Makati City,,1227 MM,Philippines,Japan,Medium
10341,32,$100.00,"$3,307.20",11/24/04,Shipped,4,11,2004,Motorcycles,69,S24_2360,Salzburg,,5020,Austria,EMEA,Medium
10355,41,$70.65,"$2,896.65",12/07/04,Shipped,4,12,2004,Motorcycles,69,S24_2360,Madrid,,28034,Spain,EMEA,Small
10363,43,$61.23,"$2,632.89",01/06/05,Shipped,1,1,2005,Motorcycles,69,S24_2360,Espoo,,FIN-02271,Finland,EMEA,Small
10375,20,$100.00,"$2,046.00",02/03/05,Shipped,1,2,2005,Motorcycles,69,S24_2360,Nantes,,44000,France,EMEA,Small
10390,35,$65.13,"$2,279.55",03/04/05,Shipped,1,3,2005,Motorcycles,69,S24_2360,San Rafael,CA,97562,USA,NA,Small
10403,27,$79.65,"$2,150.55",04/08/05,Shipped,2,4,2005,Motorcycles,69,S24_2360,Liverpool,,WX1 6LT,UK,EMEA,Small
10110,43,$78.15,"$3,360.45",03/18/03,Shipped,1,3,2003,Classic Cars,90,S24_2766,Manchester,,EC2 5NT,UK,EMEA,Medium
10124,32,$72.70,"$2,326.40",05/21/03,Shipped,2,5,2003,Classic Cars,90,S24_2766,Las Vegas,NV,83030,USA,NA,Small
10148,21,$73.60,"$1,545.60",09/11/03,Shipped,3,9,2003,Classic Cars,90,S24_2766,North Sydney,NSW,2060,Australia,APAC,Small
10161,20,$100.00,"$2,144.60",10/17/03,Shipped,4,10,2003,Classic Cars,90,S24_2766,Aaarhus,,8200,Denmark,EMEA,Small
10172,22,$74.51,"$1,639.22",11/05/03,Shipped,4,11,2003,Classic Cars,90,S24_2766,Bridgewater,CT,97562,USA,NA,Small
10182,36,$73.60,"$2,649.60",11/12/03,Shipped,4,11,2003,Classic Cars,90,S24_2766,San Rafael,CA,97562,USA,NA,Small
10192,46,$83.60,"$3,845.60",11/20/03,Shipped,4,11,2003,Classic Cars,90,S24_2766,Nashua,NH,62005,USA,NA,Medium
10204,47,$96.32,"$4,527.04",12/02/03,Shipped,4,12,2003,Classic Cars,90,S24_2766,NYC,NY,10022,USA,NA,Medium
10212,45,$88.14,"$3,966.30",01/16/04,Shipped,1,1,2004,Classic Cars,90,S24_2766,Madrid,,28034,Spain,EMEA,Medium
10227,47,$88.14,"$4,142.58",03/02/04,Shipped,1,3,2004,Classic Cars,90,S24_2766,Lyon,,69004,France,EMEA,Medium
10241,47,$94.50,"$4,441.50",04/13/04,Shipped,2,4,2004,Classic Cars,90,S24_2766,Strasbourg,,67000,France,EMEA,Medium
10267,38,$87.24,"$3,315.12",07/07/04,Shipped,3,7,2004,Classic Cars,90,S24_2766,NYC,NY,10022,USA,NA,Medium
10279,49,$79.97,"$3,918.53",08/09/04,Shipped,3,8,2004,Classic Cars,90,S24_2766,Madrid,,28034,Spain,EMEA,Medium
10288,35,$80.87,"$2,830.45",09/01/04,Shipped,3,9,2004,Classic Cars,90,S24_2766,Singapore,,69045,Singapore,APAC,Small
10302,49,$100.00,"$5,298.86",10/06/03,Shipped,4,10,2003,Classic Cars,90,S24_2766,Liverpool,,WX1 6LT,UK,EMEA,Medium
10311,28,$93.60,"$2,620.80",10/16/04,Shipped,4,10,2004,Classic Cars,90,S24_2766,Madrid,,28034,Spain,EMEA,Small
10321,30,$72.70,"$2,181.00",11/04/04,Shipped,4,11,2004,Classic Cars,90,S24_2766,New Bedford,MA,50553,USA,NA,Small
10332,39,$86.72,"$3,382.08",11/17/04,Shipped,4,11,2004,Classic Cars,90,S24_2766,Manchester,,EC2 5NT,UK,EMEA,Medium
10346,25,$100.00,"$2,876.75",11/29/04,Shipped,4,11,2004,Classic Cars,90,S24_2766,Las Vegas,NV,83030,USA,NA,Small
10368,40,$100.00,"$4,107.20",01/19/05,Shipped,1,1,2005,Classic Cars,90,S24_2766,San Rafael,CA,97562,USA,NA,Medium
10380,36,$37.50,"$1,350.00",02/16/05,Shipped,1,2,2005,Classic Cars,90,S24_2766,Madrid,,28034,Spain,EMEA,Small
10407,76,$94.50,"$7,182.00",04/22/05,On Hold,2,4,2005,Classic Cars,90,S24_2766,San Jose,CA,94217,USA,NA,Large
10420,39,$100.00,"$3,933.93",05/29/05,In Process,2,5,2005,Classic Cars,90,S24_2766,Chatswood,NSW,2067,Australia,APAC,Medium
10104,44,$39.60,"$1,742.40",01/31/03,Shipped,1,1,2003,Classic Cars,35,S24_2840,Madrid,,28034,Spain,EMEA,Small
10114,24,$30.06,$721.44,04/01/03,Shipped,2,4,2003,Classic Cars,35,S24_2840,Paris,,75012,France,EMEA,Small
10127,39,$38.19,"$1,489.41",06/03/03,Shipped,2,6,2003,Classic Cars,35,S24_2840,NYC,NY,10022,USA,NA,Small
10141,21,$42.43,$891.03,08/01/03,Shipped,3,8,2003,Classic Cars,35,S24_2840,Espoo,,FIN-02271,Finland,EMEA,Small
10151,30,$40.31,"$1,209.30",09/21/03,Shipped,3,9,2003,Classic Cars,35,S24_2840,Oulu,,90110,Finland,EMEA,Small
10165,27,$31.82,$859.14,10/22/03,Shipped,4,10,2003,Classic Cars,35,S24_2840,Singapore,,79903,Singapore,Japan,Small
10175,37,$31.12,"$1,151.44",11/06/03,Shipped,4,11,2003,Classic Cars,35,S24_2840,London,,WX3 6FW,UK,EMEA,Small
10184,42,$31.82,"$1,336.44",11/14/03,Shipped,4,11,2003,Classic Cars,35,S24_2840,Sevilla,,41101,Spain,EMEA,Small
10195,32,$28.29,$905.28,11/25/03,Shipped,4,11,2003,Classic Cars,35,S24_2840,White Plains,NY,24067,USA,NA,Small
10207,42,$29.70,"$1,247.40",12/09/03,Shipped,4,12,2003,Classic Cars,35,S24_2840,Boston,MA,51003,USA,NA,Small
10219,21,$40.31,$846.51,02/10/04,Shipped,1,2,2004,Classic Cars,35,S24_2840,Brisbane,CA,94217,USA,NA,Small
10229,33,$32.88,"$1,085.04",03/11/04,Shipped,1,3,2004,Classic Cars,35,S24_2840,San Rafael,CA,97562,USA,NA,Small
10246,49,$36.07,"$1,767.43",05/05/04,Shipped,2,5,2004,Classic Cars,35,S24_2840,Madrid,,28034,Spain,EMEA,Small
10259,31,$33.24,"$1,030.44",06/15/04,Shipped,2,6,2004,Classic Cars,35,S24_2840,Singapore,,69045,Singapore,APAC,Small
10271,38,$41.72,"$1,585.36",07/20/04,Shipped,3,7,2004,Classic Cars,35,S24_2840,San Rafael,CA,97562,USA,NA,Small
10281,20,$40.66,$813.20,08/19/04,Shipped,3,8,2004,Classic Cars,35,S24_2840,Allentown,PA,70267,USA,NA,Small
10292,39,$30.06,"$1,172.34",09/08/04,Shipped,3,9,2004,Classic Cars,35,S24_2840,NYC,NY,10022,USA,NA,Small
10305,48,$31.47,"$1,510.56",10/13/04,Shipped,4,10,2004,Classic Cars,35,S24_2840,Cambridge,MA,51247,USA,NA,Small
10314,39,$37.13,"$1,448.07",10/22/04,Shipped,4,10,2004,Classic Cars,35,S24_2840,Aaarhus,,8200,Denmark,EMEA,Small
10324,30,$100.00,"$3,338.10",11/05/04,Shipped,4,11,2004,Classic Cars,35,S24_2840,NYC,NY,10022,USA,NA,Medium
10335,33,$37.13,"$1,225.29",11/19/04,Shipped,4,11,2004,Classic Cars,35,S24_2840,San Rafael,CA,97562,USA,NA,Small
10349,36,$37.13,"$1,336.68",12/01/04,Shipped,4,12,2004,Classic Cars,35,S24_2840,NYC,NY,10022,USA,NA,Small
10358,36,$82.94,"$2,985.84",12/10/04,Shipped,4,12,2004,Classic Cars,35,S24_2840,Madrid,,28034,Spain,EMEA,Small
10371,45,$100.00,"$5,545.80",01/23/05,Shipped,1,1,2005,Classic Cars,35,S24_2840,San Rafael,CA,97562,USA,NA,Medium
10383,40,$100.00,"$6,089.60",02/22/05,Shipped,1,2,2005,Classic Cars,35,S24_2840,Madrid,,28034,Spain,EMEA,Medium
10394,46,$38.90,"$1,789.40",03/15/05,Shipped,1,3,2005,Classic Cars,35,S24_2840,Madrid,,28034,Spain,EMEA,Small
10412,30,$36.07,"$1,082.10",05/03/05,Shipped,2,5,2005,Classic Cars,35,S24_2840,Madrid,,28034,Spain,EMEA,Small
10425,31,$33.24,"$1,030.44",05/31/05,In Process,2,5,2005,Classic Cars,35,S24_2840,Nantes,,44000,France,EMEA,Small
10106,49,$74.68,"$3,659.32",02/17/03,Shipped,1,2,2003,Planes,68,S24_2841,Bergamo,,24100,Italy,EMEA,Medium
10119,41,$59.60,"$2,443.60",04/28/03,Shipped,2,4,2003,Planes,68,S24_2841,Salzburg,,5020,Austria,EMEA,Small
10131,35,$67.14,"$2,349.90",06/16/03,Shipped,2,6,2003,Planes,68,S24_2841,Glendale,CT,97561,USA,NA,Small
10143,27,$60.97,"$1,646.19",08/10/03,Shipped,3,8,2003,Planes,68,S24_2841,New Bedford,MA,50553,USA,NA,Small
10155,23,$72.62,"$1,670.26",10/06/03,Shipped,4,10,2003,Planes,68,S24_2841,Helsinki,,21240,Finland,EMEA,Small
10167,21,$69.88,"$1,467.48",10/23/03,Cancelled,4,10,2003,Planes,68,S24_2841,Boras,,S-844 67,Sweden,EMEA,Small
10178,34,$80.84,"$2,748.56",11/08/03,Shipped,4,11,2003,Planes,68,S24_2841,Toulouse,,31000,France,EMEA,Small
10186,22,$69.20,"$1,522.40",11/14/03,Shipped,4,11,2003,Planes,68,S24_2841,London,,WA1 1DP,UK,EMEA,Small
10198,48,$67.82,"$3,255.36",11/27/03,Shipped,4,11,2003,Planes,68,S24_2841,Makati City,,1227 MM,Philippines,Japan,Medium
10209,43,$82.21,"$3,535.03",01/09/04,Shipped,1,1,2004,Planes,68,S24_2841,Los Angeles,CA,,USA,NA,Medium
10222,32,$81.53,"$2,608.96",02/19/04,Shipped,1,2,2004,Planes,68,S24_2841,San Diego,CA,91217,USA,NA,Small
10249,20,$67.82,"$1,356.40",05/08/04,Shipped,2,5,2004,Planes,68,S24_2841,Cambridge,MA,51247,USA,NA,Small
10262,24,$67.14,"$1,611.36",06/24/04,Cancelled,2,6,2004,Planes,68,S24_2841,Madrid,,28034,Spain,EMEA,Small
10274,40,$65.08,"$2,603.20",07/21/04,Shipped,3,7,2004,Planes,68,S24_2841,Brickhaven,MA,58339,USA,NA,Small
10284,30,$73.99,"$2,219.70",08/21/04,Shipped,3,8,2004,Planes,68,S24_2841,Oslo,,N 0106,Norway,EMEA,Small
10296,21,$71.25,"$1,496.25",09/15/04,Shipped,3,9,2004,Planes,68,S24_2841,Munich,,80686,Germany,EMEA,Small
10307,25,$75.36,"$1,884.00",10/14/04,Shipped,4,10,2004,Planes,68,S24_2841,Philadelphia,PA,71270,USA,NA,Small
10316,34,$63.71,"$2,166.14",11/01/04,Shipped,4,11,2004,Planes,68,S24_2841,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Small
10328,48,$58.92,"$2,828.16",11/12/04,Shipped,4,11,2004,Planes,68,S24_2841,Bergamo,,24100,Italy,EMEA,Small
10339,55,$100.00,"$6,214.45",11/23/04,Shipped,4,11,2004,Planes,68,S24_2841,Minato-ku,Tokyo,106-0032,Japan,Japan,Medium
10351,25,$74.68,"$1,867.00",12/03/04,Shipped,4,12,2004,Planes,68,S24_2841,London,,WX3 6FW,UK,EMEA,Small
10373,38,$70.44,"$2,676.72",01/31/05,Shipped,1,1,2005,Planes,68,S24_2841,Oulu,,90110,Finland,EMEA,Small
10386,39,$55.96,"$2,182.44",03/01/05,Resolved,1,3,2005,Planes,68,S24_2841,Madrid,,28034,Spain,EMEA,Small
10398,28,$57.55,"$1,611.40",03/30/05,Shipped,1,3,2005,Planes,68,S24_2841,Reims,,51100,France,EMEA,Small
10400,24,$61.66,"$1,479.84",04/01/05,Shipped,2,4,2005,Planes,68,S24_2841,San Jose,CA,94217,USA,NA,Small
10415,21,$67.82,"$1,424.22",05/09/05,Disputed,2,5,2005,Planes,68,S24_2841,Glen Waverly,Victoria,3150,Australia,APAC,Small
10110,46,$100.00,"$5,942.28",03/18/03,Shipped,1,3,2003,Classic Cars,117,S24_2887,Manchester,,EC2 5NT,UK,EMEA,Medium
10124,25,$93.95,"$2,348.75",05/21/03,Shipped,2,5,2003,Classic Cars,117,S24_2887,Las Vegas,NV,83030,USA,NA,Small
10148,34,$100.00,"$4,392.12",09/11/03,Shipped,3,9,2003,Classic Cars,117,S24_2887,North Sydney,NSW,2060,Australia,APAC,Medium
10161,25,$100.00,"$2,759.75",10/17/03,Shipped,4,10,2003,Classic Cars,117,S24_2887,Aaarhus,,8200,Denmark,EMEA,Small
10173,23,$100.00,"$2,728.03",11/05/03,Shipped,4,11,2003,Classic Cars,117,S24_2887,Bergamo,,24100,Italy,EMEA,Small
10182,20,$100.00,"$2,395.80",11/12/03,Shipped,4,11,2003,Classic Cars,117,S24_2887,San Rafael,CA,97562,USA,NA,Small
10192,23,$100.00,"$3,052.33",11/20/03,Shipped,4,11,2003,Classic Cars,117,S24_2887,Nashua,NH,62005,USA,NA,Medium
10204,42,$100.00,"$4,242.00",12/02/03,Shipped,4,12,2003,Classic Cars,117,S24_2887,NYC,NY,10022,USA,NA,Medium
10213,27,$100.00,"$2,790.45",01/22/04,Shipped,1,1,2004,Classic Cars,117,S24_2887,London,,WA1 1DP,UK,EMEA,Small
10227,33,$100.00,"$4,340.49",03/02/04,Shipped,1,3,2004,Classic Cars,117,S24_2887,Lyon,,69004,France,EMEA,Medium
10241,28,$98.65,"$2,762.20",04/13/04,Shipped,2,4,2004,Classic Cars,117,S24_2887,Strasbourg,,67000,France,EMEA,Small
10267,43,$100.00,"$4,645.72",07/07/04,Shipped,3,7,2004,Classic Cars,117,S24_2887,NYC,NY,10022,USA,NA,Medium
10279,48,$100.00,"$5,580.96",08/09/04,Shipped,3,8,2004,Classic Cars,117,S24_2887,Madrid,,28034,Spain,EMEA,Medium
10288,48,$100.00,"$6,539.04",09/01/04,Shipped,3,9,2004,Classic Cars,117,S24_2887,Singapore,,69045,Singapore,APAC,Medium
10302,45,$100.00,"$5,548.95",10/06/03,Shipped,4,10,2003,Classic Cars,117,S24_2887,Liverpool,,WX1 6LT,UK,EMEA,Medium
10311,43,$100.00,"$4,595.41",10/16/04,Shipped,4,10,2004,Classic Cars,117,S24_2887,Madrid,,28034,Spain,EMEA,Medium
10332,44,$42.26,"$1,859.44",11/17/04,Shipped,4,11,2004,Classic Cars,117,S24_2887,Manchester,,EC2 5NT,UK,EMEA,Small
10346,24,$87.24,"$2,093.76",11/29/04,Shipped,4,11,2004,Classic Cars,117,S24_2887,Las Vegas,NV,83030,USA,NA,Small
10368,31,$100.00,"$4,223.13",01/19/05,Shipped,1,1,2005,Classic Cars,117,S24_2887,San Rafael,CA,97562,USA,NA,Medium
10380,44,$36.29,"$1,596.76",02/16/05,Shipped,1,2,2005,Classic Cars,117,S24_2887,Madrid,,28034,Spain,EMEA,Small
10407,59,$98.65,"$5,820.35",04/22/05,On Hold,2,4,2005,Classic Cars,117,S24_2887,San Jose,CA,94217,USA,NA,Medium
10420,55,$96.30,"$5,296.50",05/29/05,In Process,2,5,2005,Classic Cars,117,S24_2887,Chatswood,NSW,2067,Australia,APAC,Medium
10109,29,$32.10,$930.90,03/10/03,Shipped,1,3,2003,Classic Cars,37,S24_2972,Philadelphia,PA,71270,USA,NA,Small
10122,39,$30.96,"$1,207.44",05/08/03,Shipped,2,5,2003,Classic Cars,37,S24_2972,Marseille,,13008,France,EMEA,Small
10135,20,$35.87,$717.40,07/02/03,Shipped,3,7,2003,Classic Cars,37,S24_2972,San Rafael,CA,97562,USA,NA,Small
10147,25,$42.67,"$1,066.75",09/05/03,Shipped,3,9,2003,Classic Cars,37,S24_2972,Brickhaven,MA,58339,USA,NA,Small
10160,42,$37.00,"$1,554.00",10/11/03,Shipped,4,10,2003,Classic Cars,37,S24_2972,Los Angeles,CA,,USA,NA,Small
10171,36,$35.49,"$1,277.64",11/05/03,Shipped,4,11,2003,Classic Cars,37,S24_2972,Montreal,Quebec,H1J 1C3,Canada,NA,Small
10181,37,$42.67,"$1,578.79",11/12/03,Shipped,4,11,2003,Classic Cars,37,S24_2972,Bergen,,N 5804,Norway,EMEA,Small
10192,30,$30.59,$917.70,11/20/03,Shipped,4,11,2003,Classic Cars,37,S24_2972,Nashua,NH,62005,USA,NA,Small
10203,21,$37.00,$777.00,12/02/03,Shipped,4,12,2003,Classic Cars,37,S24_2972,Madrid,,28034,Spain,EMEA,Small
10212,34,$43.42,"$1,476.28",01/16/04,Shipped,1,1,2004,Classic Cars,37,S24_2972,Madrid,,28034,Spain,EMEA,Small
10225,42,$36.63,"$1,538.46",02/22/04,Shipped,1,2,2004,Classic Cars,37,S24_2972,Gensve,,1203,Switzerland,EMEA,Small
10239,20,$44.56,$891.20,04/12/04,Shipped,2,4,2004,Classic Cars,37,S24_2972,Oulu,,90110,Finland,EMEA,Small
10253,40,$42.67,"$1,706.80",06/01/04,Cancelled,2,6,2004,Classic Cars,37,S24_2972,Liverpool,,WX1 6LT,UK,EMEA,Small
10266,34,$40.40,"$1,373.60",07/06/04,Shipped,3,7,2004,Classic Cars,37,S24_2972,Reggio Emilia,,42100,Italy,EMEA,Small
10278,31,$38.89,"$1,205.59",08/06/04,Shipped,3,8,2004,Classic Cars,37,S24_2972,Las Vegas,NV,83030,USA,NA,Small
10287,36,$39.65,"$1,427.40",08/30/04,Shipped,3,8,2004,Classic Cars,37,S24_2972,Gensve,,1203,Switzerland,EMEA,Small
10301,48,$34.36,"$1,649.28",10/05/03,Shipped,4,10,2003,Classic Cars,37,S24_2972,Oslo,,N 0106,Norway,EMEA,Small
10310,33,$41.91,"$1,383.03",10/16/04,Shipped,4,10,2004,Classic Cars,37,S24_2972,Koln,,50739,Germany,EMEA,Small
10321,37,$33.23,"$1,229.51",11/04/04,Shipped,4,11,2004,Classic Cars,37,S24_2972,New Bedford,MA,50553,USA,NA,Small
10331,27,$42.24,"$1,140.48",11/17/04,Shipped,4,11,2004,Classic Cars,37,S24_2972,Philadelphia,PA,71270,USA,NA,Small
10342,39,$40.40,"$1,575.60",11/24/04,Shipped,4,11,2004,Classic Cars,37,S24_2972,Melbourne,Victoria,3004,Australia,APAC,Small
10355,36,$38.52,"$1,386.72",12/07/04,Shipped,4,12,2004,Classic Cars,37,S24_2972,Madrid,,28034,Spain,EMEA,Small
10367,36,$100.00,"$5,018.40",01/12/05,Resolved,1,1,2005,Classic Cars,37,S24_2972,Pasadena,CA,90003,USA,NA,Medium
10378,41,$100.00,"$5,856.85",02/10/05,Shipped,1,2,2005,Classic Cars,37,S24_2972,Madrid,,28034,Spain,EMEA,Medium
10390,37,$100.00,"$4,894.73",03/04/05,Shipped,1,3,2005,Classic Cars,37,S24_2972,San Rafael,CA,97562,USA,NA,Medium
10405,47,$44.56,"$2,094.32",04/14/05,Shipped,2,4,2005,Classic Cars,37,S24_2972,Strasbourg,,67000,France,EMEA,Small
10419,15,$42.67,$640.05,05/17/05,Shipped,2,5,2005,Classic Cars,37,S24_2972,Salzburg,,5020,Austria,EMEA,Small
10105,44,$72.58,"$3,193.52",02/11/03,Shipped,1,2,2003,Vintage Cars,88,S24_3151,Kobenhavn,,1734,Denmark,EMEA,Medium
10119,35,$87.62,"$3,066.70",04/28/03,Shipped,2,4,2003,Vintage Cars,88,S24_3151,Salzburg,,5020,Austria,EMEA,Medium
10129,41,$94.71,"$3,883.11",06/12/03,Shipped,2,6,2003,Vintage Cars,88,S24_3151,London,,WX3 6FW,UK,EMEA,Medium
10142,49,$98.25,"$4,814.25",08/08/03,Shipped,3,8,2003,Vintage Cars,88,S24_3151,San Rafael,CA,97562,USA,NA,Medium
10154,31,$91.17,"$2,826.27",10/02/03,Shipped,4,10,2003,Vintage Cars,88,S24_3151,Glendale,CA,92561,USA,NA,Small
10167,20,$79.66,"$1,593.20",10/23/03,Cancelled,4,10,2003,Vintage Cars,88,S24_3151,Boras,,S-844 67,Sweden,EMEA,Small
10177,45,$72.58,"$3,266.10",11/07/03,Shipped,4,11,2003,Vintage Cars,88,S24_3151,Madrid,,28023,Spain,EMEA,Medium
